time,-O,-faggressive-loop-optimizations,-falign-functions,-falign-jumps,-falign-labels,-falign-loops,-fasynchronous-unwind-tables,-fbranch-count-reg,-fbranch-probabilities,-fbranch-target-load-optimize,-fbranch-target-load-optimize2,-fbtr-bb-exclusive,-fcaller-saves,-fcombine-stack-adjustments,-fcommon,-fcompare-elim,-fconserve-stack,-fcprop-registers,-fcrossjumping,-fcse-follow-jumps,-fcx-fortran-rules,-fcx-limited-range,-fdata-sections,-fdce,-fdefer-pop,-fdelayed-branch,-fdelete-null-pointer-checks,-fdevirtualize,-fdse,-fearly-inlining,-fexceptions,-fexpensive-optimizations,-ffinite-math-only,-ffloat-store,-fforward-propagate,-fgcse,-fgcse-after-reload,-fgcse-las,-fgcse-lm,-fgcse-sm,-fgraphite-identity,-fguess-branch-probability,-fhandle-exceptions,-fhoist-adjacent-loads,-fif-conversion,-fif-conversion2,-finline,-finline-atomics,-finline-functions,-finline-functions-called-once,-finline-small-functions,-fipa-cp,-fipa-cp-clone,-fipa-profile,-fipa-pta,-fipa-pure-const,-fipa-reference,-fipa-sra,-fira-hoist-pressure,-fivopts,-fjump-tables,-floop-block,-floop-interchange,-floop-nest-optimize,-floop-parallelize-all,-floop-strip-mine,-fmath-errno,-fmerge-all-constants,-fmerge-constants,-fmodulo-sched,-fmove-loop-invariants,-fnon-call-exceptions,-fnothrow-opt,-fomit-frame-pointer,-fopt-info,-foptimize-register-move,-foptimize-sibling-calls,-foptimize-strlen,-fpeel-loops,-fpeephole,-fpeephole2,-fpredictive-commoning,-fprefetch-loop-arrays,-freg-struct-return,-fregmove,-frename-registers,-freorder-blocks,-freorder-blocks-and-partition,-freorder-functions,-frerun-cse-after-loop,-freschedule-modulo-scheduled-loops,-frounding-math,-frtti,-fsched-critical-path-heuristic,-fsched-dep-count-heuristic,-fsched-group-heuristic,-fsched-interblock,-fsched-last-insn-heuristic,-fsched-pressure,-fsched-rank-heuristic,-fsched-spec,-fsched-spec-insn-heuristic,-fsched-spec-load,-fsched-spec-load-dangerous,-fsched-stalled-insns,-fsched-stalled-insns-dep,-fsched2-use-superblocks,-fschedule-insns,-fschedule-insns2,-fsection-anchors,-fsel-sched-pipelining,-fsel-sched-pipelining-outer-loops,-fsel-sched-reschedule-pipelined,-fselective-scheduling,-fselective-scheduling2,-fshort-enums,-fshort-wchar,-fshrink-wrap,-fsignaling-nans,-fsigned-zeros,-fsingle-precision-constant,-fsplit-ivs-in-unroller,-fsplit-wide-types,-fstack-clash-protection,-fstrict-aliasing,-fstrict-enums,-fthread-jumps,-fno-threadsafe-statics,-ftoplevel-reorder,-ftrapping-math,-ftrapv,-ftree-bit-ccp,-ftree-builtin-call-dce,-ftree-ccp,-ftree-ch,-ftree-coalesce-vars,-ftree-copy-prop,-ftree-copyrename,-ftree-cselim,-ftree-dce,-ftree-dominator-opts,-ftree-dse,-ftree-forwprop,-ftree-fre,-ftree-loop-distribute-patterns,-ftree-loop-distribution,-ftree-loop-if-convert,-ftree-loop-if-convert-stores,-ftree-loop-im,-ftree-loop-ivcanon,-ftree-loop-optimize,-ftree-lrs,-ftree-partial-pre,-ftree-phiprop,-ftree-pre,-ftree-pta,-ftree-reassoc,-ftree-scev-cprop,-ftree-sink,-ftree-slp-vectorize,-ftree-slsr,-ftree-sra,-ftree-switch-conversion,-ftree-tail-merge,-ftree-ter,-ftree-vect-loop-version,-ftree-vectorize,-ftree-vrp,-funit-at-a-time,-funroll-all-loops,-funroll-loops,-funsafe-loop-optimizations,-funsafe-math-optimizations,-funswitch-loops,-funwind-tables,-fvar-tracking,-fvar-tracking-assignments,-fvar-tracking-assignments-toggle,-fvar-tracking-uninit,-fvariable-expansion-in-unroller,-fvect-cost-model,-fvpt,-fweb,-fwhole-program,-fwrapv,align-loop-iterations,align-threshold,allow-load-data-races,allow-packed-load-data-races,allow-packed-store-data-races,allow-store-data-races,case-values-threshold,comdat-sharing-probability,cxx-max-namespaces-for-diagnostic-help,early-inlining-insns,gcse-after-reload-critical-fraction,gcse-after-reload-partial-fraction,gcse-cost-distance-ratio,gcse-unrestricted-cost,ggc-min-expand,ggc-min-heapsize,graphite-max-bbs-per-function,graphite-max-nb-scop-params,hot-bb-count-ws-permille,hot-bb-frequency-fraction,inline-min-speedup,inline-unit-growth,integer-share-limit,ipa-cp-eval-threshold,ipa-cp-loop-hint-bonus,ipa-cp-value-list-size,ipa-max-agg-items,ipa-sra-ptr-growth-factor,ipcp-unit-growth,ira-loop-reserved-regs,ira-max-conflict-table-size,ira-max-loops-num,iv-always-prune-cand-set-bound,iv-consider-all-candidates-bound,iv-max-considered-uses,l1-cache-line-size,l1-cache-size,l2-cache-size,large-function-growth,large-function-insns,large-stack-frame,large-stack-frame-growth,large-unit-insns,lim-expensive,loop-block-tile-size,loop-invariant-max-bbs-in-loop,loop-max-datarefs-for-datadeps,lto-min-partition,lto-partitions,max-average-unrolled-insns,max-completely-peel-loop-nest-depth,max-completely-peel-times,max-completely-peeled-insns,max-crossjump-edges,max-cse-insns,max-cse-path-length,max-cselib-memory-locations,max-delay-slot-insn-search,max-delay-slot-live-search,max-dse-active-local-stores,max-early-inliner-iterations,max-fields-for-field-sensitive,max-gcse-insertion-ratio,max-gcse-memory,max-goto-duplication-insns,max-grow-copy-bb-insns,max-hoist-depth,max-inline-insns-auto,max-inline-insns-recursive,max-inline-insns-recursive-auto,max-inline-insns-single,max-inline-recursive-depth,max-inline-recursive-depth-auto,max-iterations-computation-cost,max-iterations-to-track,max-jump-thread-duplication-stmts,max-last-value-rtl,max-modulo-backtrack-attempts,max-once-peeled-insns,max-partial-antic-length,max-peel-branches,max-peel-times,max-peeled-insns,max-pending-list-length,max-pipeline-region-blocks,max-pipeline-region-insns,max-predicted-iterations,max-reload-search-insns,max-sched-extend-regions-iters,max-sched-insn-conflict-delay,max-sched-ready-insns,max-sched-region-blocks,max-sched-region-insns,max-slsr-cand-scan,max-stores-to-sink,max-tail-merge-comparisons,max-tail-merge-iterations,max-tracked-strlens,max-unroll-times,max-unrolled-insns,max-unswitch-insns,max-unswitch-level,max-variable-expansions-in-unroller,max-vartrack-expr-depth,max-vartrack-reverse-op-size,max-vartrack-size,min-crossjump-insns,min-inline-recursive-probability,min-insn-to-prefetch-ratio,min-spec-prob,min-vect-loop-bound,omega-eliminate-redundant-constraints,omega-hash-table-size,omega-max-eqs,omega-max-geqs,omega-max-keys,omega-max-vars,omega-max-wild-cards,partial-inlining-entry-probability,predictable-branch-outcome,prefetch-latency,prefetch-min-insn-to-mem-ratio,sccvn-max-alias-queries-per-access,sccvn-max-scc-size,scev-max-expr-complexity,scev-max-expr-size,sched-mem-true-dep-cost,sched-pressure-algorithm,sched-spec-prob-cutoff,sched-state-edge-prob-cutoff,selsched-insns-to-rename,selsched-max-lookahead,selsched-max-sched-times,simultaneous-prefetches,sink-frequency-threshold,slp-max-insns-in-bb,sms-dfa-history,sms-loop-average-count-threshold,sms-max-ii-factor,sms-min-sc,ssp-buffer-size,switch-conversion-max-branch-ratio,tm-max-aggregate-size,tracer-dynamic-coverage,tracer-dynamic-coverage-feedback,tracer-max-code-growth,tracer-min-branch-probability,tracer-min-branch-probability-feedback,tracer-min-branch-ratio,tree-reassoc-width,uninit-control-dep-attempts,use-canonical-types,vect-max-version-for-alias-checks,vect-max-version-for-alignment-checks,build_time,qor,is_best
7247.315255641937,0,1,2,3,1,3,1,1,3,1,1,3,3,3,2,1,2,2,1,1,1,1,3,1,3,2,3,1,1,1,1,1,3,3,3,2,3,2,1,3,3,2,3,1,1,1,2,1,3,3,3,2,1,1,1,2,1,3,1,2,1,3,3,2,2,3,2,3,3,2,1,3,2,1,2,3,3,3,2,1,2,2,3,2,3,3,3,2,3,1,2,2,1,3,1,2,3,3,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,3,3,1,2,1,2,1,3,2,2,2,3,2,2,2,2,2,1,3,1,2,2,3,3,3,1,3,1,3,3,3,1,2,2,2,2,3,1,2,3,1,3,1,3,3,1,3,3,1,3,3,1,3,3,3,2,2,1,3,1,1,1,3,1,3,1,2,2,2,2,3,3,10,210,1,1,1,1,2,58,2911,29,12,2,27,11,98,4077,357,18,432,1894,39,53,88,1450,122,5,19,7,6,4,2601,260,14,65,592,7,200,754,361,5373,568,1165,9520,70,55,27543,1010,3654,20,227,29,57,321,35,1630,20,215,393,204,18192,0,0,20,145759741,18,21,76,61,904,1719,1042,26,11,17,780,17,16059,28,1523,319,101,46,144,111,33,223,44,113,4,1,74,19,371,124,7,6,1,1404,17,760,138,6,4,28,196,196147034,16,36,19,156,3,0,1252,104,813,658,250,24,65,2,88,0,3034,37943,14,156,1,1,17,21,8,169,8,6,33,2955,1,4,59,5,31,16,31,56,74,60,20,40,9,3,3445,0,18,16,20.911011457443237,931.1504364013672,0
7247.315255641937,3,1,2,1,3,3,3,2,3,3,3,2,3,3,1,3,2,2,3,3,1,2,2,3,2,2,2,1,3,3,1,1,3,2,2,2,1,3,2,2,2,2,1,3,1,2,2,3,2,3,2,3,1,1,1,3,1,3,3,1,1,1,1,1,3,1,1,3,3,1,1,1,2,1,3,1,2,2,1,3,2,3,1,1,2,2,2,1,1,3,2,2,3,2,3,2,2,1,3,2,3,3,1,2,2,3,3,1,1,2,1,1,3,2,1,1,1,1,1,1,1,3,2,2,2,3,3,3,3,3,3,1,2,3,1,3,3,1,3,2,2,1,2,1,1,2,3,2,1,2,1,2,1,3,3,3,3,2,3,2,2,3,2,3,1,3,1,1,3,2,1,1,3,2,3,3,1,1,3,3,3,3,2,3,2,9,387,0,1,0,1,0,43,1783,32,23,0,10,2,36,15848,251,18,399,690,5,65,465,1847,100,28,15,4,15,6,1067,119,10,118,101,5,248,828,308,8016,140,1754,26335,42,140,22851,2604,1532,23,164,9,27,274,85,3287,11,572,48,994,17059,2,4,49,89318082,4,3,94,57,1662,423,1589,29,16,24,545,17,25308,95,232,34,24,4,330,34,40,161,116,370,4,4,285,38,45,149,0,28,7,3824,4,557,187,2,2,33,114,58507301,3,24,16,144,3,1,2153,390,547,1056,217,62,69,4,679,10,1050,25637,16,349,0,2,73,19,2,110,8,10,81,1244,1,4,121,2,7,20,31,32,67,219,75,64,37,3,1521,0,18,24,20.34662127494812,279.71363067626953,0
7247.315255641937,3,1,3,3,3,1,3,1,1,3,3,3,1,3,3,2,2,2,3,3,3,2,2,3,2,1,2,1,3,1,3,1,3,1,2,2,1,3,2,1,2,2,1,2,1,1,2,3,2,3,2,3,1,3,2,3,1,3,3,1,1,2,3,1,3,1,1,3,3,2,2,1,2,3,3,3,2,1,1,3,2,3,1,3,2,2,2,2,1,3,2,2,3,2,3,2,2,1,3,2,2,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,3,3,1,1,2,3,1,3,2,1,3,3,2,1,2,1,1,2,1,2,1,2,1,2,1,3,3,3,3,2,3,2,3,3,2,3,1,3,1,1,2,2,1,1,3,2,3,3,1,1,3,3,3,3,2,2,1,9,387,0,1,0,1,0,43,1783,30,23,0,4,2,36,14097,242,18,399,690,5,111,595,1847,100,28,11,4,16,6,1067,125,32,111,101,4,248,326,308,3530,140,1615,26335,30,159,22851,2604,3348,15,311,11,27,204,78,3287,11,572,48,1251,17889,2,4,49,89318082,4,3,103,57,1662,424,1574,29,19,24,545,17,25308,102,511,25,24,4,352,62,40,294,116,372,1,4,285,32,79,149,0,28,7,3824,4,557,187,2,2,35,114,58507301,3,24,16,144,3,1,2116,390,547,1056,319,62,36,4,705,10,1895,25637,19,349,0,2,73,19,2,88,8,10,80,1244,1,4,121,1,8,20,31,32,67,219,75,64,36,3,1521,0,18,20,20.06954598426819,13.152122497558594,0
7247.315255641937,0,3,2,2,2,3,1,3,1,2,2,3,3,2,1,3,1,1,2,1,3,2,3,1,3,3,3,2,2,1,3,1,3,2,2,2,1,1,3,2,2,3,2,1,3,3,1,1,2,2,1,1,2,3,2,1,3,3,2,1,2,3,1,3,2,2,1,3,3,2,1,1,2,3,1,3,2,3,2,2,1,3,2,2,2,3,2,2,3,2,1,2,3,3,3,2,2,2,2,2,1,2,2,1,1,2,2,3,1,2,2,3,2,1,3,1,2,1,1,3,3,1,1,3,3,3,2,3,1,1,2,1,1,2,1,1,2,2,3,1,2,3,1,3,3,2,1,3,3,1,3,3,2,1,2,2,2,3,2,2,1,1,3,2,3,3,2,2,2,2,1,3,3,1,1,1,3,2,3,1,2,2,2,1,2,9,374,0,0,0,1,2,64,3724,16,28,12,25,6,55,12994,297,30,538,3950,37,33,205,1402,186,30,11,7,22,7,1954,204,12,58,699,3,38,1687,232,10728,1000,2966,6743,24,160,36582,3177,3064,32,23,31,46,105,161,2257,6,425,186,894,17503,4,0,27,64679628,20,28,108,13,269,667,677,8,21,26,1584,7,37950,112,1011,176,81,61,371,19,7,248,90,365,3,8,392,37,393,144,5,27,5,2274,13,588,21,6,2,14,142,121553739,17,26,12,90,4,0,1040,377,943,1997,120,70,18,7,541,9,1844,10878,36,341,3,1,41,27,3,31,3,10,78,2771,3,3,266,4,19,13,15,97,85,360,46,55,3,3,2150,1,26,19,20.67645001411438,776.1774063110352,0
7247.315255641937,2,1,3,2,1,2,1,2,2,3,1,1,3,1,1,2,3,3,3,3,2,1,3,1,1,1,3,1,3,3,3,3,2,1,1,2,3,2,3,2,3,1,1,3,3,1,3,1,3,1,1,1,1,3,2,1,3,1,2,1,1,1,1,2,1,3,3,3,3,1,2,1,1,2,1,3,1,3,3,2,1,3,3,1,3,3,2,3,1,1,2,3,1,3,1,2,1,1,2,1,1,2,1,1,3,1,3,2,3,1,1,1,1,1,1,3,3,1,2,2,2,3,1,1,2,1,2,3,2,1,1,2,3,3,1,1,1,1,3,2,1,1,3,2,2,1,3,3,2,3,2,1,2,3,3,3,1,2,1,1,3,2,3,2,1,3,1,3,1,3,1,1,2,2,1,2,3,2,3,1,3,1,2,1,3,10,168,0,1,0,0,2,17,282,40,30,3,12,11,86,10669,242,35,983,944,20,111,196,790,125,7,36,8,23,5,2315,340,29,116,671,5,176,1278,208,2965,520,2208,5820,77,173,8730,919,3380,54,51,2,56,137,388,1568,28,1226,37,809,19464,3,1,39,161034638,19,17,80,131,500,1127,1224,9,11,31,3639,41,34126,146,574,151,117,44,131,128,53,491,78,203,4,3,45,20,260,165,8,5,5,2742,10,424,200,7,2,16,74,125958166,16,12,12,60,1,1,350,254,960,1992,88,47,255,5,328,7,334,14413,20,146,0,1,36,17,2,63,5,5,44,2447,4,4,305,4,27,17,35,58,95,342,37,72,34,3,875,1,15,3,20.37458825111389,293.8036918640137,0
7247.315255641937,2,3,3,2,1,1,1,3,3,2,1,3,2,1,1,2,3,2,2,3,1,3,2,3,3,2,2,3,3,2,1,3,1,3,1,3,1,3,2,1,3,3,3,1,2,3,2,2,3,1,3,1,3,3,1,2,3,3,1,1,2,1,3,2,3,2,1,1,2,3,2,1,2,1,2,3,1,2,3,3,2,1,3,2,2,3,1,1,2,2,2,1,1,2,2,1,1,1,2,3,1,1,3,1,2,3,2,2,1,3,1,3,2,1,1,1,1,1,3,1,1,1,2,2,1,1,2,3,3,1,3,3,2,1,3,3,2,3,1,2,3,3,1,3,3,2,1,1,2,3,1,1,3,2,3,1,3,3,1,2,2,1,1,1,1,3,1,1,3,2,1,2,1,3,1,3,2,1,3,1,1,2,2,2,1,1,254,0,0,0,1,2,74,876,35,22,0,18,3,15,8201,273,32,477,1278,2,64,725,1312,196,15,40,6,26,6,1432,293,8,117,908,5,118,652,296,2337,762,2768,26582,51,31,21628,608,3171,124,171,5,27,227,362,850,4,209,354,388,1450,0,2,57,198747208,8,31,24,17,816,1042,1274,23,25,23,3676,14,31833,136,1183,297,125,40,141,94,11,407,369,236,4,5,104,32,245,69,3,4,4,2080,10,77,89,12,2,11,183,158085960,17,35,18,77,3,0,1783,288,718,1663,248,36,204,1,608,3,2745,21477,20,355,0,2,29,7,7,121,8,3,86,2125,4,2,261,4,27,27,6,87,43,199,12,20,27,4,2539,0,40,24,20.57796287536621,602.4770736694336,0
7247.315255641937,1,2,3,3,2,1,1,1,3,2,2,2,3,1,2,3,3,2,2,1,2,3,3,3,1,2,3,3,1,2,3,2,3,2,3,2,3,3,3,1,2,2,3,1,1,2,1,3,1,3,3,2,3,1,2,1,2,1,2,2,2,2,2,1,3,1,1,1,3,2,3,3,3,1,1,2,1,3,2,1,1,1,3,2,2,2,2,3,3,3,2,2,2,2,3,3,1,3,1,2,2,1,2,2,2,1,2,1,3,2,3,1,2,1,2,2,1,1,1,3,3,2,3,3,1,2,2,3,3,3,1,3,1,3,2,2,1,1,1,3,1,3,1,3,1,2,3,3,3,2,2,2,2,3,3,1,1,2,2,2,1,1,3,3,1,3,2,1,3,1,3,2,1,3,2,3,2,2,2,1,2,1,3,2,2,3,235,0,0,1,0,2,66,1265,22,26,7,17,8,77,9783,95,7,928,3486,26,68,350,570,145,8,23,7,3,8,2489,92,40,55,855,6,93,1181,345,5539,559,1156,9255,38,125,33103,2352,3039,72,20,28,9,325,164,1962,37,1544,281,1002,6965,2,3,16,110850421,3,21,108,40,798,983,846,17,23,28,1802,43,19780,82,961,342,31,5,289,26,37,310,148,223,0,6,206,34,154,15,1,30,1,2283,11,150,161,3,2,25,76,32801616,7,21,2,21,2,1,1663,241,647,1144,299,16,184,3,255,1,1069,12866,9,175,4,2,17,32,6,66,1,10,50,559,3,3,60,2,25,23,34,46,59,145,12,82,39,2,2092,0,18,23,20.392155408859253,295.5918312072754,0
7247.315255641937,2,3,3,1,1,1,3,2,1,1,2,3,2,2,1,1,3,1,2,1,2,3,1,1,1,2,2,3,3,2,1,2,2,2,1,1,2,2,1,3,2,1,3,1,2,1,2,3,2,1,2,1,2,1,2,3,2,3,2,1,3,1,3,3,3,3,2,2,1,3,1,3,1,1,1,1,3,2,1,1,2,3,2,3,3,2,2,2,1,1,1,1,3,2,3,3,2,2,2,1,2,2,2,3,3,1,2,2,3,3,3,2,2,2,3,3,1,1,3,2,2,3,2,1,2,2,3,3,2,3,3,3,1,3,2,2,2,2,1,1,3,2,3,2,2,1,3,3,3,2,3,1,3,1,2,3,1,3,1,1,1,3,1,3,2,3,3,3,1,1,2,3,3,1,1,2,1,1,2,3,3,1,2,1,1,13,260,1,0,0,0,3,73,3389,2,33,8,28,2,65,3928,157,6,888,3015,29,96,562,1169,195,8,55,8,2,2,1521,370,16,95,956,7,187,926,299,2419,737,3189,33784,6,66,39110,3284,3006,79,173,11,47,340,86,1965,40,1650,34,735,16636,3,3,80,81220659,23,18,13,79,160,1407,414,3,31,6,1688,40,30220,140,1040,393,33,11,108,33,12,469,229,179,1,1,292,18,36,192,6,35,1,440,19,279,73,10,1,22,97,39647648,4,39,5,25,1,1,1081,504,642,1218,175,49,126,3,734,3,3362,4175,33,100,2,1,87,8,4,38,1,6,27,463,0,2,235,8,23,11,35,95,27,257,81,40,30,2,680,0,28,24,20.053941011428833,13.727903366088867,0
7247.315255641937,3,2,3,1,3,1,3,1,1,3,3,2,1,1,3,2,2,1,3,1,3,2,2,3,2,1,2,1,1,1,3,1,3,2,2,2,1,3,2,1,2,2,1,3,2,1,2,3,1,1,2,3,1,3,2,3,3,3,1,1,2,2,3,1,3,1,1,3,2,2,2,2,2,3,2,3,2,3,3,2,2,3,1,3,2,1,2,2,1,3,2,2,3,2,3,2,2,1,2,2,2,1,1,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,3,3,2,1,2,2,3,2,3,3,1,3,2,2,1,1,3,1,2,1,2,1,2,1,2,1,3,3,3,3,2,2,2,2,1,2,3,1,3,2,1,3,3,2,1,2,2,3,2,3,1,2,2,2,3,2,1,1,9,387,0,1,0,1,0,43,2327,30,24,2,4,2,36,14097,242,18,399,690,5,65,640,1847,100,28,11,4,15,6,1186,125,10,101,91,4,248,828,289,8016,140,1615,26335,30,159,26817,2604,1214,15,175,18,32,275,77,3287,9,572,48,1095,19195,2,4,49,89318082,4,3,109,57,1622,424,1459,29,16,28,545,17,25308,102,232,25,24,4,352,14,40,294,116,372,4,4,285,25,49,149,0,28,7,3761,4,557,163,2,2,35,126,58507301,3,24,16,144,3,1,2158,390,547,1056,319,62,50,4,705,10,1027,25637,19,349,0,2,71,19,2,88,8,10,80,1244,2,4,121,3,5,20,32,32,67,240,75,64,37,4,1521,0,18,20,20.255054235458374,277.71449089050293,0
7247.315255641937,3,1,3,1,1,1,1,3,1,3,3,2,3,3,2,2,2,2,1,3,3,2,2,3,2,1,3,1,1,3,3,1,1,1,2,1,1,3,1,1,2,2,3,1,1,1,2,3,2,2,3,3,1,3,2,3,1,2,2,1,2,3,3,1,3,1,1,3,2,2,2,1,2,3,3,2,2,3,1,3,2,3,1,3,2,1,2,2,1,3,2,2,3,2,3,2,2,1,3,1,2,1,1,2,2,2,3,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,3,3,3,3,3,1,1,2,3,1,3,3,1,1,3,2,1,3,2,1,2,1,2,2,2,1,2,1,2,3,3,3,2,3,2,2,3,2,3,1,3,1,1,3,1,1,2,3,2,3,1,1,1,2,3,3,3,2,2,1,9,387,0,1,0,1,0,30,1783,30,28,0,4,1,47,14097,242,18,399,1210,5,79,595,1847,100,32,11,4,16,5,1067,51,6,111,101,4,248,1000,308,8016,113,1615,26335,30,169,23362,2495,1214,15,175,11,21,274,105,3287,11,572,48,1064,19868,1,4,49,89318082,4,3,103,57,1662,760,1574,29,17,27,444,17,25308,102,232,25,24,4,352,12,40,294,42,372,4,6,285,32,79,149,1,24,7,3824,4,557,199,2,2,35,114,58507301,3,24,11,144,3,1,2116,390,547,1056,319,58,24,4,597,10,1027,30849,22,334,0,2,85,20,2,88,8,10,80,1244,2,4,92,1,8,20,29,32,60,219,75,63,37,3,1690,0,18,20,20.11979579925537,16.218900680541992,0
7247.315255641937,3,3,1,2,3,2,2,2,2,3,3,2,1,2,3,1,2,2,1,3,3,2,2,2,1,2,2,3,1,3,2,2,1,3,3,1,2,1,3,3,2,3,3,2,3,2,2,1,1,3,1,3,2,1,3,2,2,1,2,1,1,3,2,2,1,1,3,3,3,3,2,2,3,1,1,2,2,3,2,1,2,2,3,1,2,2,2,3,3,1,3,3,1,2,1,3,2,1,3,1,1,1,2,1,2,3,1,3,3,2,1,2,3,1,1,2,2,2,2,3,2,3,2,1,3,3,3,3,3,2,1,3,3,2,3,1,2,3,1,1,2,3,2,2,1,3,3,3,3,1,1,2,3,2,1,3,2,2,1,1,1,3,3,2,1,3,3,1,2,1,2,1,2,3,2,2,1,3,1,3,3,2,2,3,2,13,57,1,0,0,1,3,35,1916,3,31,11,30,3,35,14596,344,27,775,436,10,59,631,1912,254,6,41,7,6,2,2231,47,9,66,421,3,219,547,299,5299,781,3007,18498,66,15,20893,337,2115,42,180,2,31,41,252,2158,14,1755,382,681,9568,1,0,57,41457926,5,19,34,53,542,686,649,31,15,18,1447,15,28924,148,935,250,24,15,262,56,8,488,368,398,4,7,300,8,63,151,1,39,7,690,11,292,106,8,0,38,99,101070031,10,27,2,74,4,0,257,313,521,1940,49,34,237,1,219,11,1960,22096,30,306,4,1,84,19,1,162,1,0,97,2782,4,3,367,3,28,13,15,91,42,267,74,58,26,3,2336,0,4,14,20.524664402008057,618.4327602386475,0
7247.315255641937,1,1,3,3,2,1,2,2,2,3,1,1,2,1,2,2,2,2,2,2,3,3,3,2,2,1,1,2,2,3,2,3,1,2,3,2,3,2,1,3,2,3,1,2,1,2,2,2,1,1,1,3,3,2,1,3,1,2,2,2,1,3,3,2,3,2,3,2,2,2,3,1,3,1,2,2,2,2,2,1,3,2,3,3,3,2,1,3,2,1,1,3,2,2,3,2,3,1,1,3,3,2,2,1,1,1,3,1,1,3,3,1,1,1,2,2,1,1,3,1,3,3,3,1,1,3,3,1,2,3,2,2,3,2,1,1,2,2,2,2,2,2,3,1,3,1,1,2,1,2,1,2,2,3,2,2,2,1,1,3,3,2,2,2,3,1,2,1,1,3,1,1,3,2,1,1,3,2,2,2,2,2,1,3,3,13,237,1,1,1,0,0,62,2217,11,39,3,31,4,92,6868,280,18,812,3426,25,71,774,1337,249,2,55,3,33,1,3933,28,29,67,401,4,59,909,390,8943,821,684,18603,58,184,16866,3053,1670,60,66,5,59,308,160,2133,29,1106,152,431,12360,0,1,77,118677058,22,28,85,141,475,640,1440,20,6,16,1050,37,35800,82,815,162,23,5,64,30,20,372,235,227,0,3,384,39,168,25,0,12,5,3764,16,552,44,9,2,11,36,73545384,10,28,8,155,1,0,254,280,419,1558,405,18,121,0,244,2,1381,12444,37,257,3,2,39,8,8,113,7,2,93,607,3,2,164,7,5,4,13,67,95,388,66,73,31,3,3556,1,34,13,20.092480421066284,17.383813858032227,0
7247.315255641937,3,1,1,1,3,1,3,1,1,3,3,2,1,3,3,2,2,1,3,3,3,2,2,3,2,1,2,1,2,3,3,1,3,2,2,2,1,3,2,1,2,2,1,1,1,1,2,3,2,3,2,3,1,3,2,3,1,3,3,1,1,2,3,1,3,1,1,3,3,2,2,1,2,3,3,3,2,2,1,3,2,3,1,3,2,2,2,3,1,3,2,2,1,2,3,2,2,1,3,2,2,1,1,2,2,3,3,1,2,1,2,3,1,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,3,3,1,1,2,3,1,3,3,1,3,3,2,1,2,1,1,2,1,2,1,2,1,2,1,3,3,3,3,2,3,2,2,3,2,3,1,3,1,1,3,2,1,1,3,2,3,3,1,1,3,2,3,1,2,2,1,9,387,0,1,0,1,4,43,1783,30,23,0,4,2,36,5926,242,18,399,690,5,65,595,1847,100,6,11,4,16,6,1067,125,10,111,101,4,248,828,308,10249,140,1615,26335,30,159,2808,2604,1214,15,175,11,27,274,78,3287,22,572,48,1064,17889,2,4,49,89318082,4,3,103,57,1662,694,1574,29,19,24,545,17,25308,102,250,25,24,4,352,12,40,294,116,372,4,4,276,32,79,149,0,28,7,3824,4,557,187,2,2,35,114,58507301,3,24,16,144,3,1,2116,390,547,1056,319,62,36,4,610,10,672,25637,19,349,0,2,73,19,2,49,8,10,80,577,1,4,121,2,29,23,31,32,67,224,75,64,37,3,1521,0,18,23,20.078695058822632,15.296220779418945,0
7247.315255641937,2,1,3,1,3,1,3,1,1,3,3,2,3,3,2,2,1,2,1,3,3,2,2,3,2,1,2,1,3,3,1,1,3,2,2,2,1,2,2,1,2,2,1,3,1,1,1,3,2,1,2,1,1,3,2,1,1,3,2,1,2,2,3,1,3,1,1,3,3,2,2,1,3,3,3,3,2,3,1,2,2,3,3,3,1,2,2,2,1,1,3,2,3,1,1,2,2,1,3,2,2,1,1,2,2,2,3,1,2,1,1,1,1,3,1,1,1,1,1,1,1,3,3,2,2,2,3,3,3,3,2,1,3,3,2,3,3,1,3,3,2,1,2,1,1,3,1,2,1,2,1,1,1,3,3,3,2,2,2,3,2,3,2,3,2,3,1,2,3,2,1,1,3,2,3,3,1,1,3,3,2,3,2,2,1,9,387,0,1,0,1,0,43,1783,30,23,0,4,2,36,14097,242,18,399,690,2,75,595,1514,100,28,11,4,16,7,1067,125,10,111,101,4,248,828,345,8016,242,1615,26335,30,159,22851,2561,1205,15,175,11,27,274,72,3287,11,572,84,1064,17889,2,4,49,89318082,4,3,102,57,1662,424,1574,31,19,24,862,16,21844,105,232,25,24,4,352,26,40,250,109,372,4,3,285,32,59,149,0,28,7,3824,4,557,187,2,2,35,114,47744058,3,24,21,144,3,1,2116,390,547,1056,319,57,60,4,718,10,1694,25637,19,362,0,2,73,19,2,78,8,10,79,876,0,4,121,2,8,16,31,41,67,258,75,64,37,3,1521,0,18,16,20.26391077041626,260.42819023132324,0
